#chrom	chromStart	chromEnd	name	strand	protAltShortNames	geneName	geneSynonyms
chr8	17793119	17885168	Q15154-1	+		PCM1	
chr8	17915045	17941567	Q13510-1	-	PHP32	ASAH1	ASAH
chr8	18079556	18080426	P18440	+	MNAT; NAT-1	NAT1	AAC1
chr8	18257513	18258383	P11245	+	NAT-2; PNAT	NAT2	AAC2
chr8	18393255	18871093	Q9NYI0-1	-	Exchange factor for ARF6 D	PSD3	EFA6D; EFA6R; HCA67; KIAA0942
chr8	19177058	19252150	Q9H788-1	+		SH2D4A	PPP1R38; SH2A
chr8	19263293	19363345	Q8TDX6-1	-	Beta4GalNAcT-1	CSGALNACT1	CHGN; GALNACT1
chr8	19675048	19709313	Q9NVR2	+		INTS10	C8orf35
chr8	19796951	19819728	P06858	+		LPL	LIPD
chr8	20003276	20038475	P54219-1	-	VAT1	SLC18A1	VAT1; VMAT1
chr8	20054917	20077910	P21281	+		ATP6V1B2	ATP6B2; VPP3
chr8	20107235	20112692	Q9Y250-1	-		LZTS1	FEZ1
chr8	21550792	21645671	O00451-1	-	GDNFR-beta; NRTNR-alpha; NTNR-alpha	GFRA2	GDNFRB; RETL2; TRNR2
chr8	21563915	21771112	O60496	-		DOK2	
chr8	21777281	21862596	Q9UIA9	+		XPO7	KIAA0745; RANBP16
chr8	21882759	21894190	Q86SE8-1	+		NPM2	
chr8	21900439	21905757	O60258-1	+		FGF17	
chr8	21924386	21938971	Q08495-1	+		DMTN	DMT; EPB49
chr8	21946764	21960439	Q86V87	+		FAM160B2	RAI16
chr8	21964813	21966813	Q6ZVK8-1	-	Nudix motif 18	NUDT18	MTH3
chr8	21973215	21986683	O43593-1	-		HR	
chr8	21996002	21998995	Q9H6H4-1	-		REEP4	C8orf20
chr8	22005675	22014055	Q8N145-1	-		LGI3	LGIL4
chr8	22019341	22021551	P11686-1	+		SFTPC	SFTP2
chr8	22022918	22069238	P13497-1	+	mTld; PCP	BMP1	PCOLC
chr8	22078868	22085870	Q92561	-	PAHX-AP1; PAHXAP1	PHYHIP	DYRK1AP3; KIAA0273
chr8	22102962	22108028	P05423	+		POLR3D	BN51; BN51T
chr8	22136899	22213015	Q8TC59-1	+	CT80	PIWIL2	HILI
chr8	22262223	22277208	Q15043-1	+	LZT-Hs4; ZIP-14	SLC39A14	KIAA0062; ZIP14
chr8	22298922	22398312	P48454-1	+		PPP3CC	CALNA3; CNA3
chr8	22412019	22432238	O60504-1	+	SCAM-1	SORBS3	SCAM1
chr8	22438117	22451420	Q96JY6-1	+		PDLIM2	
chr8	22457233	22460816	Q8NAV2-1	+		C8orf58	
chr8	22463286	22477192	Q8N163-1	+	DBC-1; DBC.1	CCAR2	DBC1; KIAA1967
chr8	22478937	22526564	Q9NQY0-1	-		BIN3	
chr8	22547988	22550457	Q06889-1	-		EGR3	PILOT
chr8	22570885	22785227	Q96S96	-		PEBP4	CORK1
chr8	22861947	22874979	Q9BYZ6-1	+		RHOBTB2	DBC2; KIAA0717
chr8	22880186	22926407	O14763-1	-	TRAIL receptor 2; TRAIL-R2	TNFRSF10B	DR5; KILLER; TRAILR2; TRICK2; ZTNFR9
chr8	22960634	22974541	O14798	+	DcR1; TRAIL receptor 3; TRAIL-R3	TNFRSF10C	DCR1; LIT; TRAILR3; TRID
chr8	22995385	23021448	Q9UBN6	-	DcR2; TRAIL receptor 4; TRAIL-R4	TNFRSF10D	DCR2; TRAILR4; TRUNDD
chr8	23049209	23082574	O00220	-	TRAIL receptor 1; TRAIL-R1	TNFRSF10A	APO2; DR4; TRAILR1
chr8	23104208	23118109	Q8WUX9-1	+		CHMP7	
chr8	23146036	23153607	Q9Y3T6-1	+		R3HCC1	
chr8	23155558	23225864	Q9Y4K0	-		LOXL2	
chr8	23290441	23307413	Q9Y227-1	-	UDPase	ENTPD4	KIAA0392; LALP70; LYSAL1
chr8	23386515	23429365	Q9NYZ2-1	+		SLC25A37	MFRN; MSCP
chr8	23538736	23540402	Q99801-1	-		NKX3-1	NKX3.1; NKX3A
chr8	23559966	23564111	A6NCS4	-		NKX2-6	NKX2F
chr8	23702285	23712036	P52823-1	-		STC1	STC
chr8	24151662	24211914	Q9UKQ2-1	+	eMDC II; MDC-L	ADAM28	ADAM23; MDCL
chr8	24242017	24262808	O15204-1	+	ADAM-like protein decysin-1	ADAMDEC1	
chr8	24298621	24365046	Q9H2U9-1	+		ADAM7	GP83
chr8	24771306	24776116	P07197-1	+		NEFM	NEF3; NFM
chr8	24810325	24814029	P07196	-		NEFL	NF68; NFL
chr8	25042423	25268811	Q9H7D0-1	+		DOCK5	
chr8	25276937	25280846	P01148	-		GNRH1	GNRH; GRH; LHRH
chr8	25287375	25315762	Q7L273	-		KCTD9	
chr8	25317755	25365251	Q69YH5-1	+	Repo-Man	CDCA2	
chr8	25702127	25902375	Q9HAK2-1	-	EBF-2	EBF2	COE2
chr8	26149335	26227926	P63151-1	+		PPP2R2A	
chr8	26240646	26267925	O60238-1	+	NIP3L	BNIP3L	BNIP3A; BNIP3H; NIX
chr8	26365179	26366271	Q9UL42	-		PNMA2	KIAA0883; MA2
chr8	26435770	26513219	Q16555-1	+	CRMP-2; ULIP-2	DPYSL2	CRMP2; ULIP2
chr8	26627668	26722486	P35348-1	-	Alpha-1A adrenoceptor	ADRA1A	ADRA1C
chr8	27094365	27101240	Q9H169-1	-	RB3	STMN4	
chr8	27145069	27168752	Q9UPQ4-1	-		TRIM35	HLS5; KIAA1098
chr8	27255101	27316023	Q14289-1	+	CADTK; CAK-beta; CAKB; FADK 2; RAFTK	PTK2B	FAK2; PYK2; RAFTK
chr8	27319148	27328575	Q15822-1	-		CHRNA2	
chr8	27348725	27402036	P34913-1	+		EPHX2	
chr8	27455760	27468088	P10909-1	-	Apo-J; CLI; TRPM-2	CLU	APOJ; CLI; KUB1
chr8	27491717	27528865	Q6AZY7-1	+		SCARA3	CSR
chr8	27593735	27630057	Q86WR0-1	-		CCDC25	
chr8	27633031	27660952	Q56NI9-1	+	ECO1 homolog 2	ESCO2	
chr8	27667824	27690630	Q96KB5-1	-	CT84; SPK	PBK	TOPK
chr8	27729453	27845132	Q6ZMJ2-1	-		SCARA5	
chr8	27880836	27931927	Q68CJ6	-		NUGGC	C8orf80
chr8	27950731	28047239	Q9H9T3-1	+		ELP3	
chr8	28186674	28196958	Q13519-1	+		PNOC	OFQ
chr8	28206238	28218641	Q9H8N7	-	HDRF-2; HD gene regulatory region-binding protein 2; HDBP-2; PRF-1	ZNF395	HDBP2; PBF
chr8	28286246	28340963	Q8IX29-1	-		FBXO16	FBX16
chr8	28360530	28420525	Q9NPG1-1	+		FZD3	
chr8	28573576	28608380	O43909	+		EXTL3	EXTL1L; EXTR1; KIAA0519
chr8	28625665	28747399	Q9NV88-1	-	RC-74	INTS9	RC74
chr8	28821384	28908669	Q6NT76-1	+		HMBOX1	
chr8	28928023	29120551	Q9NQT8-1	-		KIF13B	GAKIN; KIAA0639
chr8	29194545	29207795	Q13115-1	-	MAP kinase phosphatase 2; MKP-2	DUSP4	MKP2; VH2
chr8	29921406	29940465	Q96BY9-1	-		SARAF	TMEM66; XTP3
chr8	29953028	29963375	O95214-1	+		LEPROTL1	
chr8	29989461	30002117	Q96T53-1	-	O-acyltransferase domain-containing protein 4	MBOAT4	GOAT; OACT4
chr8	30013899	30040686	O00399	+		DCTN6	WS3
chr8	30242608	30416463	Q93062-1	+	Hermes	RBPMS	HERMES
chr8	30436440	30511115	P29084	-		GTF2E2	TF2E2
chr8	30502826	30503111	P0DKX4	+		SMIM18	
chr8	30537039	30585352	P00390-1	-		GSR	GLUR; GRD1
chr8	30601706	30623907	O00124-1	+	Rep-8 protein	UBXN8	D8S2298E; REP8; UBXD6
chr8	30643753	30669937	P62714	-		PPP2CB	
chr8	30690804	30706533	Q9BXT5	-	CT42	TEX15	
chr8	30889257	30890298	Q9UJV8-1	-		PURG	
chr8	30915963	31030615	Q14191	+	RecQ3	WRN	RECQ3; RECQL2
chr8	32406244	32621917	Q02297-1	+		NRG1	GGF; HGL; HRGA; NDF; SMDF
chr8	33230097	33318970	Q6P4F1-1	-	Fuc-TX; FucT-X; Fucosyltransferase 10	FUT10	
chr8	33342724	33356144	Q9BXY0	+		MAK16	RBM13
chr8	33356693	33370131	Q6NXR4	-		TTI2	C8orf41
chr8	33406273	33424241	Q9H9V4	-		RNF122	
chr8	33449533	33455033	Q9BV47-1	-	DSP-4; LDP-4; MAP kinase phosphatase 8; MKP-8	DUSP26	DUSP24; LDP4; MKP8; NATA1; SKRP3
chr8	35093302	35648078	Q6UXZ4-1	+		UNC5D	KIAA1777; UNC5H4
chr8	36641928	36793435	A8MYU2	+		KCNU1	KCNMA3; KCNMC1; SLO3
chr8	37553497	37556189	Q9H7S9	+		ZNF703	ZEPPO1; ZPO1
chr8	37595440	37611630	O94905-1	+	SPFH domain-containing protein 2	ERLIN2	C8orf2; SPFH2
chr8	37620177	37635619	O94903	+		PROSC	
chr8	37654786	37699870	Q96PE1-1	+		ADGRA2	GPR124; KIAA1531; TEM5
chr8	37702010	37707301	Q9HAW0-1	-	BRF-2	BRF2	BRFU
chr8	37720415	37756959	Q6WKZ4-4	-		RAB11FIP1	RCP
chr8	37791813	37797547	Q8NHS2	-		GOT1L1	
chr8	37821738	37823987	P13945	-	Beta-3 adrenoceptor	ADRB3	ADRB3R; B3AR
chr8	37888091	37917450	Q13541	+	PHAS-I	EIF4EBP1	
chr8	37963068	37996586	Q9UBL3-1	+		ASH2L	ASH2L1
chr8	38001793	38008336	P49675	-	StARD1	STAR	STARD1
chr8	38021190	38033838	O15116	-		LSM1	CASM
chr8	38034387	38068008	O95429-1	+		BAG4	SODD
chr8	38090512	38117636	O94830-1	+		DDHD2	KIAA0725; SAMWD1
chr8	38121964	38126717	Q8NEB5-1	-		PLPP5	DPPL1; HTPAP; PPAPDC1B
chr8	38133161	38205689	Q9BZ95-1	-	WHSC1-like protein 1	NSD3	WHSC1L1
chr8	38245547	38265789	Q2VYF4-1	+		LETM2	
chr8	38271148	38314964	P11362-1	-	BFGFR; bFGF-R-1; FLT-2	FGFR1	BFGFR; CEK; FGFBR; FLG; FLT2; HBGFR
chr8	38369907	38386155	Q6ZUL3-1	-		C8orf86	
chr8	38645100	38705538	O75410-1	+		TACC1	KIAA1103
chr8	38775447	38827299	Q9HB19	+	TAPP-2	PLEKHA2	TAPP2
chr8	38831782	38845614	P83105	+		HTRA4	
chr8	38848853	38853958	Q9BX73-1	-	BBP-like protein 1	TM2D2	BLP1
chr8	38854582	38961216	Q13443-1	+		ADAM9	KIAA0021; MCMP; MDC9; MLTNG
chr8	38965294	39142315	Q8TC27	+		ADAM32	
chr8	39442141	39587456	Q9Y3Q7-1	+	tMDC III	ADAM18	TMDC3
chr8	39602381	39695704	Q99965-1	-	CT15; PH30	ADAM2	FTNB
chr8	39771441	39785701	P14902	+		IDO1	IDO; INDO
chr8	39792715	39873118	Q6ZQW0-1	+		IDO2	INDOL1
chr8	40011051	40011369	Q9NR00	+	TC-1	C8orf4	TC1
chr8	40389744	40683195	Q9H898-1	-		ZMAT4	
chr8	41122688	41166678	Q8N474	-	SARP-2	SFRP1	FRP; FRP1; SARP2
chr8	41348373	41364622	Q7Z5G4-1	+		GOLGA7	GCP16
chr8	41387721	41399603	Q9BRT9-1	+		GINS4	SLD5
chr8	41456658	41478517	Q86UL3	+	1-AGP acyltransferase 6; 1-AGPAT 6; LPAAT-zeta	GPAT4	AGPAT6
chr8	41503970	41504213	A6NJ46-1	-		NKX6-3	
chr8	41513248	41655056	P16157-1	-		ANK1	ANK
chr8	41789725	41906495	Q92794	-	MYST-3	KAT6A	MOZ; MYST3; RUNXBP2; ZNF220
chr8	42012205	42026576	P53677-1	+		AP3M2	
chr8	42033513	42050703	P00750-1	-		PLAT	
chr8	42129618	42188494	O14920-1	+	IKK2; NFKBIKB	IKBKB	IKKB
chr8	42196142	42229172	P06746	+		POLB	
chr8	42231620	42234563	Q9UBT3	-		DKK4	
chr8	42251729	42262977	Q9Y277-1	+		VDAC3	
chr8	42275323	42329908	Q08357	-	GLVR-2; PiT-2; Pit2; hPit2	SLC20A2	GLVR2; PIT2
chr8	42401615	42407748	Q96E16	+		SMIM19	C8orf40
chr8	42552689	42591758	Q05901	+		CHRNB3	
chr8	42608324	42623573	Q15825-1	-		CHRNA6	
chr8	42693107	42698237	Q9NVV9-1	-		THAP1	
chr8	42711304	42743007	Q96K19-1	-		RNF170	
chr8	42752274	42873638	Q86VS8	+		HOOK3	
chr8	42911489	42940422	P49354-1	+	GGTase-I-alpha	FNTA	
chr8	42958691	42978017	Q9H5K3	+		POMK	SGK196
chr8	42995591	43054709	Q68CP4-1	+		HGSNAT	TMEM76
chr8	43147627	43212035	Q6S8J7-1	+	POTE-8	POTEA	A26A1; POTE8
chr8	48173550	48648009	Q14159-1	+		SPIDR	KIAA0146
chr8	48649875	48650682	P49716	-	NF-IL6-beta	CEBPD	
chr8	48686736	48872686	P78527-1	-		PRKDC	HYRC; HYRC1
chr8	48873704	48889335	P33991	+		MCM4	CDC21
chr8	48921014	48973385	Q15819	+	EDAF-1; EDPF-1	UBE2V2	MMS2; UEV2
chr8	49637303	49647710	Q9HAE3-1	-		EFCAB1	
chr8	49831368	49833824	O43623	-		SNAI2	SLUG; SLUGH
chr8	49985389	49987087	Q8WWR9-1	+		C8orf22	
chr8	51306798	51705386	Q9NSN8-1	+	SYN4	SNTG1	
chr8	52232453	52721904	A1KZ92-1	-	PRM1	PXDNL	VPO2
chr8	52732913	52773711	Q96MG8-1	-		PCMTD1	
chr8	53025760	53126817	O60284	-		ST18	KIAA0535; ZNF387
chr8	53451005	53477816	Q6UXT8-1	-	AUG-beta	ALKAL1	FAM150A
chr8	53536344	53598029	Q8TDY2-1	-	FIP200	RB1CC1	KIAA0203; RBICC
chr8	53852467	53853451	P48145	+		NPBWR1	GPR7
chr8	54141859	54163597	P41145-1	-		OPRK1	OPRK
chr8	54628526	54754250	Q9UI12-1	-	NBP1	ATP6V1H	
chr8	54764459	54871015	O76081-1	+	G(z)GAP; Gz-GAP	RGS20	RGSZ1; ZGAP1
chr8	54880666	54934685	P23193-1	-		TCEA1	GTF2S; TFIIS
chr8	54960627	55014383	O75608-1	-	LPL-I; LysoPLA I	LYPLA1	APT1; LPL1
chr8	55047843	55060276	Q9P015	+		MRPL15	
chr8	55370698	55372552	Q9H6I2	+		SOX17	
chr8	55533526	55542910	P56715	+		RP1	ORP1
chr8	56015048	56436783	Q5GH76	+		XKR4	KIAA1889; XRG4
chr8	56652693	56675518	Q96MH6-1	-		TMEM68	
chr8	56686177	56737259	Q96RS0	+	PIMT; PIPMT	TGS1	HCA137; NCOA6IP; PIMT
chr8	56854418	56922666	P07948-1	+		LYN	JTK8
chr8	56985651	56986942	P60866-1	-		RPS20	
chr8	57025503	57026541	P00540	-		MOS	
chr8	57078804	57080828	Q6DJT9-1	-		PLAG1	
chr8	57127172	57129991	Q9BUK0-1	+		CHCHD7	
chr8	57214041	57228906	Q8N3Y7-1	-	retSDR2	SDR16C5	RDHE2
chr8	57353833	57358512	P01210	-		PENK	
chr8	57876354	57906144	Q9NX62	-	Golgi-resident PAP phosphatase; gPAPP	IMPAD1	IMPA3
chr8	59058789	59059899	Q8TC76	+		FAM110B	C8orf72
chr8	59323944	59360107	Q14CS0	+		UBXN2B	
chr8	59404036	59412657	P22680	-		CYP7A1	CYP7
chr8	59477592	59494296	O00560-1	+	MDA-9; TACIP18	SDCBP	MDA9; SYCL
chr8	59496667	59572190	Q92636-1	-	Factor associated with N-SMase activation	NSMAF	FAN
chr8	59720308	60031546	O94900	-		TOX	KIAA0808
chr8	61121346	61193706	P35219	-	CA-VIII	CA8	CALS
chr8	61429766	61533325	P61019-1	+		RAB2A	RAB2
chr8	61653991	61778489	Q9P2D1-1	+		CHD7	KIAA1416
chr8	62212386	62412098	Q8IUQ0-1	+		CLVS1	CRALBPL; RLBP1L1
chr8	62415920	62626930	Q12797-1	-	ASP beta-hydroxylase	ASPH	BAH
chr8	63161632	63902785	Q8N8D7	+		NKAIN3	FAM77D
chr8	63927893	63951327	Q92820	-		GGH	
chr8	63973813	63998580	P49638	-		TTPA	TPP1
chr8	64081436	64122261	Q7Z739	+		YTHDF3	
chr8	65493347	65494490	Q8NFJ8	+	bHLHb5	BHLHE22	BHLHB5; TNRC20
chr8	65509201	65711144	O75881	-		CYP7B1	
chr8	66516631	66539633	Q9NVT9-1	-		ARMC1	ARCP
chr8	66582187	66621276	Q15390-1	+		MTFR1	CHPPR; FAM54A2; KIAA0009
chr8	66631527	66753743	Q13946-1	-		PDE7A	
chr8	66963782	67012263	Q9UF47	+	CSP-beta	DNAJC5B	
chr8	67039503	67086825	Q9BYV6-1	+	MuRF-2; MuRF2	TRIM55	MURF2; RNF29
chr8	67089124	67089712	P06850	-	CRF	CRH	
chr8	67341366	67342461	Q15050	+		RRS1	KIAA0112; RRR
chr8	67344751	67380584	Q8IWW8-1	+	ADHFe1	ADHFE1	
chr8	67405883	67428308	Q8TAG6-1	+		C8orf46	
chr8	67476934	67525073	P10243-1	-		MYBL1	AMYB
chr8	67546738	67579193	Q96JH7	-	VCP/p47 complex-interacting 135-kDa protein	VCPIP1	KIAA1850; VCIP135
chr8	67589943	67592186	Q96CB5	+		C8orf44	
chr8	67679634	67680240	Q9NZH4	-		PTTG3P	PTTG3
chr8	67705971	67771813	Q96BR1-1	+		SGK3	CISK; SGKL
chr8	67786375	67831401	Q4G0Z9-1	+		MCMDC2	C8orf45
chr8	67860288	67874000	Q7RTU0	-		TCF24	
chr8	67900635	67929982	Q7Z4L9-1	-		PPP1R42	LRRC67
chr8	67955470	67974231	Q92905	-		COPS5	CSN5; JAB1
chr8	67976633	68107825	Q1MSJ5-3	+		CSPP1	CSPP
chr8	68111171	68255522	Q9Y6D6	-		ARFGEF1	ARFGEP1; BIG1
chr8	68334741	68658364	Q8N4T0-1	-		CPA6	CPAH
chr8	68864629	69143610	Q70Z35-1	+		PREX2	DEPDC2
chr8	69243505	69730478	Q49A92-1	+		C8orf34	
chr8	70476210	70570767	Q8IWU6	+		SULF1	KIAA1077
chr8	70585106	70744908	Q9H2Y9-1	-	OATP-RP4; OATPRP4	SLCO5A1	OATP5A1; SLC21A15
chr8	70964314	70982095	Q9GZV8	-		PRDM14	
chr8	71025869	71128980	Q15596	-	bHLHe75; hTIF2	NCOA2	BHLHE75; SRC2; TIF2
chr8	71487169	71520434	Q15629-1	-		TRAM1	TRAM
chr8	71550097	71581355	Q53H82	-		LACTB2	
chr8	71593293	71646656	Q5GH70	+		XKR9	XRG9
chr8	72111577	72267140	Q99502-1	-		EYA1	
chr8	72754898	72756413	O60682	-	ABF-1; bHLHa22	MSC	ABF1; BHLHA22
chr8	72935143	72987644	O75762	-		TRPA1	ANKTM1
chr8	73479969	73850323	Q92953	+		KCNB2	
chr8	73921121	73958369	P54274-1	+		TERF1	PIN2; TRBF1; TRF; TRF1
chr8	73979578	74005302	Q8IVN8	-		SBSPON	C8orf84; RPESP
chr8	74153694	74171693	P0DMQ9	-		C8orf89	
chr8	74203281	74205847	P18124	-		RPL7	
chr8	74207524	74235268	Q8IZV5	+		RDH10	SDR16C4
chr8	74333609	74621380	Q9NUL3-1	-		STAU2	
chr8	74706339	74791057	Q96B02-1	-	UBC-16	UBE2W	UBC16
chr8	74858867	74872003	Q15369-1	-		ELOC	TCEB1
chr8	74888516	74893853	Q9BUB7-1	+		TMEM70	
chr8	74903677	74941286	Q9Y6Y9-1	+		LY96	ESOP1; MD2
chr8	75149460	75233522	Q9HDC5	-		JPH1	JP1
chr8	75262696	75276599	Q8TB36-1	+		GDAP1	
chr8	75737484	75761485	O43692	+	p25TI; CRISP-8	PI15	CRISP8; P25TI
chr8	75898222	75944474	Q9H336-1	+	CRISP-10	CRISPLD1	CRISP10; LCRISP1
chr8	76456068	76476328	Q14541-1	+		HNF4G	NR2A2
chr8	77616323	77776798	Q86UP3-1	+	ZFH-4	ZFHX4	
chr8	77895499	77896414	P28328	-	PAF-1	PEX2	PAF1; PMP3; PMP35; PXMP3; RNF72
chr8	79510619	79514053	P61925	+		PKIA	PRKACN1
chr8	79578383	79629725	Q96GY0	+		ZC2HC1A	C8orf70; FAM164A
chr8	79645950	79717157	P13232-1	-		IL7	
chr8	80523430	80577106	Q93045-1	+	Protein SCG10	STMN2	SCG10; SCGN10
chr8	80677425	80679898	Q9Y5J3-1	-	CHF-2; bHLHb31; HESR-1; HRT-1; hHRT1	HEY1	BHLHB31; CHF2; HERP2; HESR1; HRT1
chr8	80831217	80942483	Q9Y2Q9	-	MRP-S35; S35mt	MRPS28	MRPS35
chr8	80950353	80992688	P55327-1	-		TPD52	
chr8	81399045	81431760	Q96DT7-1	+		ZBTB10	RINZF; RINZFC
chr8	81553603	81733829	Q6ZNC4	-		ZNF704	
chr8	81888781	81905462	Q9NWQ8	-		PAG1	CBP; PAG
chr8	82192830	82196799	Q01469	+	E-FABP; PA-FABP	FABP5	
chr8	82355635	82359621	P02689	-		PMP2	
chr8	82370620	82373758	Q0Z7S8	-	TLBP; T-FABP	FABP9	
chr8	82391102	82395402	P15090	-	ALBP; A-FABP; AFABP	FABP4	
chr8	82437283	82443550	A6NFH5	-		FABP12	
chr8	82571588	82593795	P29218-1	-		IMPA1	IMPA
chr8	82605893	82607207	Q5PT55	-		SLC10A5	
chr8	82614932	82633516	Q8TCF1-1	-		ZFAND1	
chr8	82644861	82670776	Q96CF2	+	CHMP4c; hSnf7-3; Vps32-3; hVps32-3	CHMP4C	SHAX3
chr8	82713734	82752221	P57768-1	-		SNX16	
chr8	85441556	85833143	Q86SE5-1	+	hnRNP core protein C-like 3	RALYL	HNRPCL3
chr8	86019530	86057743	Q9C099-1	+		LRRCC1	CLERC; KIAA1764
chr8	86089655	86126094	Q15329-1	+		E2F5	
chr8	86126797	86129728	Q8N0T1-1	-		C8orf59	
chr8	86158057	86193575	Q8N1Q1	+	CA-XIII	CA13	
chr8	86240791	86253864	P00915	-	CAB; CA-I	CA1	
chr8	86351138	86360379	P07451	+	CA-III	CA3	
chr8	86376310	86393015	P00918	+	CAC; CA-II	CA2	
chr8	86573701	86575726	Q8IX06	-		REXO1L1P	GOR; REXO1L1
chr8	86787281	86789306	Q8IX06	-		REXO1L1P	GOR; REXO1L1
chr8	87060693	87081851	Q96QS6	-	PSK-H2	PSKH2	
chr8	87111207	87165203	Q8N8Y2	+		ATP6V0D2	
chr8	87226644	87242506	Q8TCU3-1	-		SLC7A13	AGT1; XAT2
chr8	87386279	87479119	Q9H0M0-1	+	AIP5; Tiul1	WWP1	
chr8	87486539	87520849	Q96DB5-1	-		RMDN1	FAM82B
chr8	87540773	87570635	O75131	+		CPNE3	CPN3; KIAA0636
chr8	87588034	87755855	Q9NQW8-1	-	CNG channel beta-3	CNGB3	
chr8	87878723	88394852	Q8NA66	+		CNBD1	
chr8	88885014	88886199	Q8NA75	-		DCAF4L2	WDR21C
chr8	89053691	89339435	P51512-1	-	MT-MMP 3; MTMMP3; MT3-MMP; MT3MMP	MMP16	C8orf57; MMPX2
chr8	90770288	90802641	O43353-1	+	CARD-containing IL-1 beta ICE-kinase; RIP-2	RIPK2	CARDIAK; RICK; RIP2
chr8	90921882	90937757	Q9Y236-1	+		OSGIN2	C8orf1
chr8	90947812	90996789	O60934	-		NBN	NBS; NBS1; P95
chr8	91013720	91064122	Q16698-1	+	4-enoyl-CoA reductase [NADPH]	DECR1	DECR; SDR18C1
chr8	91072403	91094925	P05937-1	-		CALB1	CAB27
chr8	91637901	91658133	Q6YI46-1	-		TMEM64	
chr8	91804114	91967737	Q8N987-1	+		NECAB1	EFCBP1
chr8	91971237	91992663	P0DMB2	-		C8orf88	
chr8	92007907	92052977	Q8N4L2	-		TMEM55A	
chr8	92082612	92097093	Q8N6M0-1	+		OTUD6B	DUBA5
chr8	92114889	92231225	Q6ZNQ3-1	+		LRRC69	
chr8	92261879	92407322	Q8TE54-1	+		SLC26A7	SUT2
chr8	92972472	93088280	Q06455-1	-		RUNX1T1	AML1T1; CBFA2T1; CDR; ETO; MTG8; ZMYND2
chr8	93898852	93929217	Q629K1	-		TRIQK	C8orf83
chr8	94146525	94178996	E5RJ46	-		C8orf87	
chr8	94712875	94740522	A1XBS5-1	+		FAM92A	FAM92A1
chr8	94745635	94748638	Q8IXT5	-		RBM12B	
chr8	94767142	94828677	Q5HYA8-1	+		TMEM67	MKS3
chr8	94934287	94935898	Q9P0J1-1	+	PDPC 1	PDP1	PDP; PPM2C
chr8	95140470	95206913	Q12864	-	LI-cadherin	CDH17	
chr8	95262540	95272731	P55040	-		GEM	KIR
chr8	95384400	95479767	Q9Y620-1	-		RAD54B	
chr8	95444361	95449096	O95073-1	-		FSBP	
chr8	95500936	95565675	Q69YN4-1	-		KIAA1429	
chr8	95653546	95709151	Q6NXG1-1	+		ESRP1	RBM35A
chr8	95732226	95802135	Q7Z388	+		DPY19L4	
chr8	95835659	95892459	Q75QN2-1	+		INTS8	C8orf52
chr8	95893862	95906449	O96020-1	-		CCNE2	
chr8	95942709	95953169	Q96A56-1	-	p53DINP1	TP53INP1	P53DINP1; SIP
chr8	96037236	96070162	Q330K2-1	+		NDUFAF6	C8orf38
chr8	96166272	96167019	Q9H8W4	+	EAPF; Phafin2	PLEKHF2	ZFYVE18
chr8	96259847	96281417	Q96NL8	-		C8orf37	smalltalk
chr8	97156793	97172920	Q6KF10	-	BMP-13	GDF6	BMP13; GDF16
chr8	97243285	97247758	P14927-1	-		UQCRB	UQBP
chr8	97251721	97270918	Q96E29-1	-	mTERF3	MTERF3	MTERFD1
chr8	97274268	97345791	P48651-1	+		PTDSS1	KIAA0024; PSSA
chr8	97506499	97621773	P34741	+	HSPG	SDC2	HSPG1
chr8	97797125	98155408	Q9Y646	+		CPQ	LCH1; PGCP
chr8	98288821	98290072	Q86VY4	-		TSPYL5	KIAA1750
chr8	98656734	98736895	Q86UE4	+	AEG-1	MTDH	AEG1; LYRIC
chr8	98787931	98863699	Q86VI4-1	+		LAPTM4B	
chr8	98900328	99047937	O00339-1	+		MATN2	
chr8	99054031	99057595	P62888	-		RPL30	
chr8	99076897	99105558	Q6P6B1-1	+		ERICH5	C8orf47
chr8	99115072	99129324	P52758	-	hp14.5; p14.5	RIDA	HRSP12
chr8	99135565	99170496	Q99575	+		POP1	KIAA0061
chr8	99205281	99306365	Q9H841-1	-		NIPAL2	NPAL2
chr8	99440207	99441638	Q9ULS6	+		KCNS2	KIAA1144
chr8	99468072	99837768	Q13188-1	-	MST-2	STK3	KRS1; MST2
chr8	99961180	99963926	Q8N2R0-1	+		OSR2	
chr8	100026016	100887891	Q7Z7G8-1	+		VPS13B	CHS1; COH1; KIAA0532
chr8	100899735	100904249	P09669	-		COX6C	
chr8	100974669	101118149	Q8NE09-1	-		RGS22	
chr8	101146032	101157363	Q4G163	-		FBXO43	EMI2
chr8	101163583	101165541	P53803	+	RPB7.0	POLR2K	
chr8	101174508	101253247	Q07617-1	+		SPAG1	
chr8	101270786	101300402	Q9NV58-1	-	Dorfin	RNF19A	RNF19
chr8	101522807	101542061	Q86W74-1	-	ANK-S	ANKRD46	
chr8	101586095	101661742	Q8N9S9-1	-		SNX31	
chr8	101716528	101733811	P11940-1	-		PABPC1	PAB1; PABP1; PABPC2
chr8	101932923	101961117	P63104-1	-	KCIP-1	YWHAZ	
chr8	102212232	102213969	Q9Y5V0	-		ZNF706	
chr8	102381469	102381775	Q9BZK3	+		NACAP1	
chr8	102504997	102678928	Q6ISB3-1	+		GRHL2	BOM; TFCP2L3
chr8	102701539	102731857	P61601	-		NCALD	
chr8	103220363	103251102	Q7LG56-1	-	p53R2	RRM2B	P53R2
